date,Foreign_Investor,Investment_Trust,Dealer_self
2024-05-21,0,0,0
2024-05-21,0,0,0
2024-05-21,0,0,0
2024-05-21,0,0,0
2024-05-21,0,0,0
2024-05-24,0,0,0
2024-05-24,0,0,0
2024-05-24,0,0,0
2024-05-24,0,0,0
2024-05-24,0,0,0
2024-05-28,0,0,0
2024-05-28,0,0,0
2024-05-28,0,0,0
2024-05-28,0,0,0
2024-05-28,0,0,0
2024-05-29,0,0,0
2024-05-29,0,0,0
2024-05-29,0,0,0
2024-05-29,0,0,0
2024-05-29,0,0,0
2024-06-03,0,0,0
2024-06-03,0,0,0
2024-06-03,0,0,0
2024-06-03,0,0,0
2024-06-03,0,0,0
2024-06-04,0,0,0
2024-06-04,0,0,0
2024-06-04,0,0,0
2024-06-04,0,0,0
2024-06-04,0,0,0
2024-06-05,0,0,0
2024-06-05,0,0,0
2024-06-05,0,0,0
2024-06-05,0,0,0
2024-06-05,0,0,0
2024-06-07,0,0,0
2024-06-07,0,0,0
2024-06-07,0,0,0
2024-06-07,0,0,0
2024-06-07,0,0,0
2024-06-14,0,0,0
2024-06-14,0,0,0
2024-06-14,0,0,0
2024-06-14,0,0,0
2024-06-14,0,0,0
2024-06-18,0,0,0
2024-06-18,0,0,0
2024-06-18,0,0,0
2024-06-18,0,0,0
2024-06-18,0,0,0
2024-06-21,0,0,0
2024-06-21,0,0,0
2024-06-21,0,0,0
2024-06-21,0,0,0
2024-06-21,0,0,0
2024-06-28,0,0,0
2024-06-28,0,0,0
2024-06-28,0,0,0
2024-06-28,0,0,0
2024-06-28,0,0,0
2024-07-01,0,0,0
2024-07-01,0,0,0
2024-07-01,0,0,0
2024-07-01,0,0,0
2024-07-01,0,0,0
2024-07-02,0,0,0
2024-07-02,0,0,0
2024-07-02,0,0,0
2024-07-02,0,0,0
2024-07-02,0,0,0
2024-07-03,0,0,0
2024-07-03,0,0,0
2024-07-03,0,0,0
2024-07-03,0,0,0
2024-07-03,0,0,0
2024-07-04,0,0,0
2024-07-04,0,0,0
2024-07-04,0,0,0
2024-07-04,0,0,0
2024-07-04,0,0,0
2024-07-05,0,0,0
2024-07-05,0,0,0
2024-07-05,0,0,0
2024-07-05,0,0,0
2024-07-05,0,0,0
2024-07-08,0,0,0
2024-07-08,0,0,0
2024-07-08,0,0,0
2024-07-08,0,0,0
2024-07-08,0,0,0
2024-07-09,0,0,0
2024-07-09,0,0,0
2024-07-09,0,0,0
2024-07-09,0,0,0
2024-07-09,0,0,0
2024-07-10,0,0,0
2024-07-10,0,0,0
2024-07-10,0,0,0
2024-07-10,0,0,0
2024-07-10,0,0,0
2024-07-11,0,0,0
2024-07-11,0,0,0
2024-07-11,0,0,0
2024-07-11,0,0,0
2024-07-11,0,0,0
2024-07-12,0,0,0
2024-07-12,0,0,0
2024-07-12,0,0,0
2024-07-12,0,0,0
2024-07-12,0,0,0
2024-07-16,0,0,0
2024-07-16,0,0,0
2024-07-16,0,0,0
2024-07-16,0,0,0
2024-07-16,0,0,0
2024-07-17,0,0,0
2024-07-17,0,0,0
2024-07-17,0,0,0
2024-07-17,0,0,0
2024-07-17,0,0,0
2024-07-18,0,0,0
2024-07-18,0,0,0
2024-07-18,0,0,0
2024-07-18,0,0,0
2024-07-18,0,0,0
2024-07-19,0,0,0
2024-07-19,0,0,0
2024-07-19,0,0,0
2024-07-19,0,0,0
2024-07-19,0,0,0
2024-07-22,0,0,0
2024-07-22,0,0,0
2024-07-22,0,0,0
2024-07-22,0,0,0
2024-07-22,0,0,0
2024-07-23,0,0,0
2024-07-23,0,0,0
2024-07-23,0,0,0
2024-07-23,0,0,0
2024-07-23,0,0,0
2024-07-26,0,0,0
2024-07-26,0,0,0
2024-07-26,0,0,0
2024-07-26,0,0,0
2024-07-26,0,0,0
2024-07-29,0,0,0
2024-07-29,0,0,0
2024-07-29,0,0,0
2024-07-29,0,0,0
2024-07-29,0,0,0
2024-07-31,0,0,0
2024-07-31,0,0,0
2024-07-31,0,0,0
2024-07-31,0,0,0
2024-07-31,0,0,0
2024-08-01,0,0,0
2024-08-01,0,0,0
2024-08-01,0,0,0
2024-08-01,0,0,0
2024-08-01,0,0,0
2024-08-02,0,0,0
2024-08-02,0,0,0
2024-08-02,0,0,0
2024-08-02,0,0,0
2024-08-02,0,0,0
2024-08-05,0,0,0
2024-08-05,0,0,0
2024-08-05,0,0,0
2024-08-05,0,0,0
2024-08-05,0,0,0
2024-08-06,0,0,0
2024-08-06,0,0,0
2024-08-06,0,0,0
2024-08-06,0,0,0
2024-08-06,0,0,0
2024-08-07,0,0,0
2024-08-07,0,0,0
2024-08-07,0,0,0
2024-08-07,0,0,0
2024-08-07,0,0,0
2024-08-08,0,0,0
2024-08-08,0,0,0
2024-08-08,0,0,0
2024-08-08,0,0,0
2024-08-08,0,0,0
2024-08-09,0,0,0
2024-08-09,0,0,0
2024-08-09,0,0,0
2024-08-09,0,0,0
2024-08-09,0,0,0
2024-08-12,0,0,0
2024-08-12,0,0,0
2024-08-12,0,0,0
2024-08-12,0,0,0
2024-08-12,0,0,0
2024-08-13,0,0,0
2024-08-13,0,0,0
2024-08-13,0,0,0
2024-08-13,0,0,0
2024-08-13,0,0,0
2024-08-15,0,0,0
2024-08-15,0,0,0
2024-08-15,0,0,0
2024-08-15,0,0,0
2024-08-15,0,0,0
2024-08-16,0,0,0
2024-08-16,0,0,0
2024-08-16,0,0,0
2024-08-16,0,0,0
2024-08-16,0,0,0
2024-08-19,0,0,0
2024-08-19,0,0,0
2024-08-19,0,0,0
2024-08-19,0,0,0
2024-08-19,0,0,0
2024-08-21,0,0,0
2024-08-21,0,0,0
2024-08-21,0,0,0
2024-08-21,0,0,0
2024-08-21,0,0,0
2024-08-23,0,0,0
2024-08-23,0,0,0
2024-08-23,0,0,0
2024-08-23,0,0,0
2024-08-23,0,0,0
2024-08-26,0,0,0
2024-08-26,0,0,0
2024-08-26,0,0,0
2024-08-26,0,0,0
2024-08-26,0,0,0
2024-08-29,0,0,0
2024-08-29,0,0,0
2024-08-29,0,0,0
2024-08-29,0,0,0
2024-08-29,0,0,0
2024-08-30,0,0,0
2024-08-30,0,0,0
2024-08-30,0,0,0
2024-08-30,0,0,0
2024-08-30,0,0,0
2024-09-02,0,0,0
2024-09-02,0,0,0
2024-09-02,0,0,0
2024-09-02,0,0,0
2024-09-02,0,0,0
2024-09-04,0,0,0
2024-09-04,0,0,0
2024-09-04,0,0,0
2024-09-04,0,0,0
2024-09-04,0,0,0
2024-09-05,0,0,0
2024-09-05,0,0,0
2024-09-05,0,0,0
2024-09-05,0,0,0
2024-09-05,0,0,0
2024-09-09,0,0,0
2024-09-09,0,0,0
2024-09-09,0,0,0
2024-09-09,0,0,0
2024-09-09,0,0,0
2024-09-10,0,0,0
2024-09-10,0,0,0
2024-09-10,0,0,0
2024-09-10,0,0,0
2024-09-10,0,0,0
2024-09-11,0,0,0
2024-09-11,0,0,0
2024-09-11,0,0,0
2024-09-11,0,0,0
2024-09-11,0,0,0
2024-09-12,0,0,0
2024-09-12,0,0,0
2024-09-12,0,0,0
2024-09-12,0,0,0
2024-09-12,0,0,0
2024-09-13,0,0,0
2024-09-13,0,0,0
2024-09-13,0,0,0
2024-09-13,0,0,0
2024-09-13,0,0,0
2024-09-20,0,0,0
2024-09-20,0,0,0
2024-09-20,0,0,0
2024-09-20,0,0,0
2024-09-20,0,0,0
2024-09-24,0,0,0
2024-09-24,0,0,0
2024-09-24,0,0,0
2024-09-24,0,0,0
2024-09-24,0,0,0
2024-09-25,0,0,0
2024-09-25,0,0,0
2024-09-25,0,0,0
2024-09-25,0,0,0
2024-09-25,0,0,0
2024-09-26,0,0,0
2024-09-26,0,0,0
2024-09-26,0,0,0
2024-09-26,0,0,0
2024-09-26,0,0,0
2024-09-30,0,0,0
2024-09-30,0,0,0
2024-09-30,0,0,0
2024-09-30,0,0,0
2024-09-30,0,0,0
2024-10-01,0,0,0
2024-10-01,0,0,0
2024-10-01,0,0,0
2024-10-01,0,0,0
2024-10-01,0,0,0
2024-10-07,0,0,0
2024-10-07,0,0,0
2024-10-07,0,0,0
2024-10-07,0,0,0
2024-10-07,0,0,0
2024-10-08,0,0,0
2024-10-08,0,0,0
2024-10-08,0,0,0
2024-10-08,0,0,0
2024-10-08,0,0,0
2024-10-09,0,0,0
2024-10-09,0,0,0
2024-10-09,0,0,0
2024-10-09,0,0,0
2024-10-09,0,0,0
2024-10-16,0,0,0
2024-10-16,0,0,0
2024-10-16,0,0,0
2024-10-16,0,0,0
2024-10-16,0,0,0
2024-10-18,0,0,0
2024-10-18,0,0,0
2024-10-18,0,0,0
2024-10-18,0,0,0
2024-10-18,0,0,0
2024-10-21,0,0,0
2024-10-21,0,0,0
2024-10-21,0,0,0
2024-10-21,0,0,0
2024-10-21,0,0,0
2024-10-22,0,0,0
2024-10-22,0,0,0
2024-10-22,0,0,0
2024-10-22,0,0,0
2024-10-22,0,0,0
2024-10-23,0,0,0
2024-10-23,0,0,0
2024-10-23,0,0,0
2024-10-23,0,0,0
2024-10-23,0,0,0
2024-10-24,0,0,0
2024-10-24,0,0,0
2024-10-24,0,0,0
2024-10-24,0,0,0
2024-10-24,0,0,0
