date,Foreign_Investor,Investment_Trust,Dealer_self
2024-01-17,0,0,0
2024-01-24,0,0,0
2024-01-24,0,0,0
2024-01-24,0,0,0
2024-01-24,0,0,0
2024-01-24,0,0,0
2024-01-30,0,0,0
2024-01-30,0,0,0
2024-01-30,0,0,0
2024-01-30,0,0,0
2024-01-30,0,0,0
2024-01-31,0,0,0
2024-01-31,0,0,0
2024-01-31,0,0,0
2024-01-31,0,0,0
2024-01-31,0,0,0
2024-02-19,0,0,0
2024-02-19,0,0,0
2024-02-19,0,0,0
2024-02-19,0,0,0
2024-02-19,0,0,0
2024-02-22,0,0,0
2024-02-22,0,0,0
2024-02-22,0,0,0
2024-02-22,0,0,0
2024-02-22,0,0,0
2024-02-29,0,0,0
2024-02-29,0,0,0
2024-02-29,0,0,0
2024-02-29,0,0,0
2024-02-29,0,0,0
2024-03-01,0,0,0
2024-03-01,0,0,0
2024-03-01,0,0,0
2024-03-01,0,0,0
2024-03-01,0,0,0
2024-03-06,0,0,0
2024-03-06,0,0,0
2024-03-06,0,0,0
2024-03-06,0,0,0
2024-03-06,0,0,0
2024-03-08,0,0,0
2024-03-08,0,0,0
2024-03-08,0,0,0
2024-03-08,0,0,0
2024-03-08,0,0,0
2024-03-11,0,0,0
2024-03-11,0,0,0
2024-03-11,0,0,0
2024-03-11,0,0,0
2024-03-11,0,0,0
2024-03-18,0,0,0
2024-03-18,0,0,0
2024-03-18,0,0,0
2024-03-18,0,0,0
2024-03-18,0,0,0
2024-04-30,0,0,0
2024-04-30,0,0,0
2024-04-30,0,0,0
2024-04-30,0,0,0
2024-04-30,0,0,0
2024-05-16,0,0,0
2024-05-16,0,0,0
2024-05-16,0,0,0
2024-05-16,0,0,0
2024-05-16,0,0,0
2024-05-30,0,0,0
2024-05-30,0,0,0
2024-05-30,0,0,0
2024-05-30,0,0,0
2024-05-30,0,0,0
2024-05-31,0,0,0
2024-05-31,0,0,0
2024-05-31,0,0,0
2024-05-31,0,0,0
2024-05-31,0,0,0
2024-06-28,0,0,0
2024-06-28,0,0,0
2024-06-28,0,0,0
2024-06-28,0,0,0
2024-06-28,0,0,0
2024-07-09,0,0,0
2024-07-09,0,0,0
2024-07-09,0,0,0
2024-07-09,0,0,0
2024-07-09,0,0,0
2024-07-12,0,0,0
2024-07-12,0,0,0
2024-07-12,0,0,0
2024-07-12,0,0,0
2024-07-12,0,0,0
2024-07-18,0,0,0
2024-07-18,0,0,0
2024-07-18,0,0,0
2024-07-18,0,0,0
2024-07-18,0,0,0
2024-07-30,0,0,0
2024-07-30,0,0,0
2024-07-30,0,0,0
2024-07-30,0,0,0
2024-07-30,0,0,0
2024-07-31,0,0,0
2024-07-31,0,0,0
2024-07-31,0,0,0
2024-07-31,0,0,0
2024-07-31,0,0,0
2024-08-06,0,0,0
2024-08-06,0,0,0
2024-08-06,0,0,0
2024-08-06,0,0,0
2024-08-06,0,0,0
2024-08-20,0,0,0
2024-08-20,0,0,0
2024-08-20,0,0,0
2024-08-20,0,0,0
2024-08-20,0,0,0
2024-09-05,0,0,0
2024-09-05,0,0,0
2024-09-05,0,0,0
2024-09-05,0,0,0
2024-09-05,0,0,0
2024-09-19,0,0,0
2024-09-19,0,0,0
2024-09-19,0,0,0
2024-09-19,0,0,0
2024-09-19,0,0,0
2024-09-30,0,0,0
2024-09-30,0,0,0
2024-09-30,0,0,0
2024-09-30,0,0,0
2024-09-30,0,0,0
2024-10-04,0,0,0
2024-10-04,0,0,0
2024-10-04,0,0,0
2024-10-04,0,0,0
2024-10-04,0,0,0
2024-10-21,0,0,0
2024-10-21,0,0,0
2024-10-21,0,0,0
2024-10-21,0,0,0
2024-10-21,0,0,0
2024-11-01,0,0,0
2024-11-01,0,0,0
2024-11-01,0,0,0
2024-11-01,0,0,0
2024-11-01,0,0,0
2024-11-28,0,0,0
2024-11-28,0,0,0
2024-11-28,0,0,0
2024-11-28,0,0,0
2024-11-28,0,0,0
2024-11-29,0,0,0
2024-11-29,0,0,0
2024-11-29,0,0,0
2024-11-29,0,0,0
2024-11-29,0,0,0
2024-12-05,0,0,0
2024-12-05,0,0,0
2024-12-05,0,0,0
2024-12-05,0,0,0
2024-12-05,0,0,0
2024-12-24,0,0,0
2024-12-24,0,0,0
2024-12-24,0,0,0
2024-12-24,0,0,0
2024-12-24,0,0,0
2024-12-27,0,0,0
2024-12-27,0,0,0
2024-12-27,0,0,0
2024-12-27,0,0,0
2024-12-27,0,0,0
2024-12-31,0,0,0
2024-12-31,0,0,0
2024-12-31,0,0,0
2024-12-31,0,0,0
2024-12-31,0,0,0
2025-01-17,0,0,0
2025-01-17,0,0,0
2025-01-17,0,0,0
2025-01-17,0,0,0
2025-01-17,0,0,0
2025-01-20,0,0,0
2025-01-20,0,0,0
2025-01-20,0,0,0
2025-01-20,0,0,0
2025-01-20,0,0,0
2025-01-21,0,0,0
2025-01-21,0,0,0
2025-01-21,0,0,0
2025-01-21,0,0,0
2025-01-21,0,0,0
2025-03-03,0,0,0
2025-03-03,0,0,0
2025-03-03,0,0,0
2025-03-03,0,0,0
2025-03-03,0,0,0
2025-03-10,0,0,0
2025-03-10,0,0,0
2025-03-10,0,0,0
2025-03-10,0,0,0
2025-03-10,0,0,0
2025-03-13,0,0,0
2025-03-13,0,0,0
2025-03-13,0,0,0
2025-03-13,0,0,0
2025-03-13,0,0,0
2025-03-17,0,0,0
2025-03-17,0,0,0
2025-03-17,0,0,0
2025-03-17,0,0,0
2025-03-17,0,0,0
2025-03-21,0,0,0
2025-03-21,0,0,0
2025-03-21,0,0,0
2025-03-21,0,0,0
2025-03-21,0,0,0
